Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Qty,Price,Amount,SaleExclGST,GSTP,GST,DiscPer,DiscAmount,BarcodeDiscPer,BarcodeDiscount,NetAmount,PointsEarned,TaxPer,BillNo,BillDate,LoyaltyCard,Customer,Description,BillMonth,Warehouse,RegionName,Location,DepartmentName,BrandName,DesignNo,Rejection,SeasonName,Inventory_status,Offers,Import_type,Attribute5,Class_of_cloth,LocalImport,Color,Sizes,DiscountType,SalesReturnReason,Cobrand Acc
428496,428496,428496,428496,1.0,2437.725566423214,2259.0,1664.6489680782015,6.0,62.0,0.0,0.0,0.0,0.0,1098.0,0.0,6,SATR-070518-00009,2018-05-07,Yes,Returning_Costumer,No information,2018-05,No,1-KARACHI,TCS Atrium Mall,LICENSE ,LICENSE FULL SLEEVE ,B4915,Yes,SUMMER 2011,No Stock,No Offer,PAKISTAN ,A,No information,Local,RED,MIX,No Discount,No information available,LIGHT WEIGHT F/S 
384844,384844,384844,384844,1.0,1882.0,1882.0,1600.0,6.0,96.0,0.0,0.0,15.0,282.0,1696.0,0.0,6,SFRS-291217-00033,2017-12-29,Yes,Returning_Costumer,No information,2017-12,No,2-LAHORE,TCS FORTRESS SQUARE ,CAMBRIDGE ,LUXER,B-417,No,WINTER 2017 - 2018,Cut Range Items ,No Offer,PAKISTAN ,No information,Regular,Local,BLUE,16½  ,No Discount,No information available,F/S LUXER PLAIN 
214142,214142,214142,214142,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDLC-190117-00102,2017-01-19,Yes,Returning_Costumer,No information,2017-01,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10149,No,WINTER 2016-2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Premium,Local,RED,15,No Discount,No information available,F/S PRINCIPLE PLAIN    
64526,64526,64526,64526,1.0,2437.725566423214,2259.0,1663.0,5.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SDMT-110616-00044,2016-06-11,Yes,Returning_Costumer,No information,2016-06,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,CAMBRIDGE Since 1958,B7983,No,SUMMER 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,15½  ,No Discount,No information available,F/S CAMBRIDGE SINCE 1958
99863,99863,99863,99863,1.0,1900.0,1900.0,1900.0,5.0,95.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SATR-270716-00007,2016-07-27,Yes,Returning_Costumer,No information,2016-07,No,1-KARACHI,TCS Atrium Mall,LICENSE ,LICENSE FULL SLEEVE ,B5515,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,B,No information,Local,RED,LAR  ,No Discount,No information available,F/S LICENSE                  
46304,46304,46304,46304,1.0,1710.0,2172.610560184532,1664.6489680782015,5.0,99.86487176196346,0.0,0.0,50.0,855.0,898.0,0.0,6,SZBD-090216-00043,2016-02-09,Yes,Returning_Costumer,No information,2016-02,No,2-LAHORE,TCS Z BLOCK DHA,LICENSE ,LICENSE FULL SLEEVE ,B5392,No,WINTER 2015 - 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,LAR  ,No Discount,No information available,F/S LICENSE                  
78599,78599,78599,78599,1.0,2376.0,2376.0,1664.6489680782015,5.0,119.0,0.0,0.0,0.0,0.0,2495.0,0.0,6,SPEG-200616-00014,2016-06-20,Yes,Returning_Costumer,No information,2016-06,No,1-KARACHI,TCS GULSHAN,CAMBRIDGE ,EXECUTIVE ,B9798,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
338636,338636,338636,338636,1.0,1788.0,1788.0,1788.0,6.0,107.0,0.0,0.0,0.0,0.0,1895.0,0.0,6,SMUX-260817-00009,2017-08-26,Yes,Returning_Costumer,No information,2017-08,No,4-CENTRAL PUNJAB ,TCS Chen-One-Tower- (CLOSED),LICENSE ,LICENSE HALF SLEEVE ,B5629,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,LAR  ,No Discount,No information available,LICENSE H/S              
648353,648353,648353,648353,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,9,SZBD-300918-00006,2018-09-30,Yes,Returning_Costumer,No information,2018-09,No,2-LAHORE,TCS Z BLOCK DHA,CAMBRIDGE ,ARISTO SHIRT,B10585,No,WINTER 2017 - 2018,Active (Fresh),No Offer,PAKISTAN ,No information,Premium,Local,BLACK,16½  ,No Discount,No information available,F/S ARISTO MASON
68258,68258,68258,68258,1.0,2437.725566423214,2259.0,1663.0,5.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SFAL-230616-00040,2016-06-23,Yes,Returning_Costumer,exchange,2016-06,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,CAMBRIDGE Since 1958,B7981,No,SUMMER 2015,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,BLUE,15,No Discount,No information available,F/S CAMBRIDGE SINCE 1958
72476,72476,72476,72476,1.0,2376.0,2376.0,1663.0,5.0,83.0,0.0,0.0,30.0,713.0,1746.0,0.0,6,SHBK-240416-00058,2016-04-24,Yes,Returning_Costumer,No information,2016-04,No,1-KARACHI,TCS HYDERI BLOCK-H ,CAMBRIDGE ,EXECUTIVE ,B9246,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,15,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
480516,480516,480516,480516,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,SDMT-250318-00010,2018-03-25,Yes,Returning_Costumer,No information,2018-03,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE HALF SLEEVE ,B5726,No,SUMMER 2018,Cut Range Items ,Slim Fit,PAKISTAN ,No information,No information,Local,BLUE,SML  ,No Discount,No information available,LICENSE H/S              
32403,32403,32403,32403,1.0,1900.0,1900.0,1900.0,5.0,95.0,0.0,0.0,0.0,0.0,1995.0,0.0,6,SPEB-190216-00039,2016-02-19,Yes,Returning_Costumer,No information,2016-02,No,1-KARACHI,TCS BAHADURABAD ,CAMBRIDGE ,LUXER,B11047,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,16½  ,No Discount,No information available,F/S LUXER YARN DYED 
310789,310789,310789,310789,1.0,2448.0,2448.0,1664.6489680782015,6.0,99.86487176196346,0.0,0.0,0.0,0.0,2595.0,0.0,6,SALS-010917-00054,2017-09-01,Yes,Returning_Costumer,No information,2017-09,No,3-NORTH ,AL SAEED SUPER STORE ,LICENSE ,LICENSE FULL SLEEVE ,B5637,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,BLUE,MED  ,No Discount,No information available,F/S LICENSE                  
220758,220758,220758,220758,1.0,2471.0,2471.0,1235.0,5.0,62.0,0.0,0.0,50.0,1236.0,1297.0,0.0,6,SDMH-270117-00021,2017-01-27,Yes,Returning_Costumer,No information,2017-01,No,1-KARACHI,TCS Dolmen Mall -Hyderi,LICENSE ,LICENSE FULL SLEEVE ,B5568,No,WINTER 2016-2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,BLUE,MED  ,No Discount,No information available,F/S LICENSE                  
19102,19102,19102,19102,1.0,2471.0,2471.0,1664.6489680782015,5.0,124.0,0.0,0.0,0.0,0.0,2595.0,0.0,6,SDMT-240116-00062,2016-01-24,Yes,Returning_Costumer,EX DONE,2016-01,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5417,No,WINTER 2015 - 2016,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,A,No information,Local,RED,SML  ,No Discount,No information available,F/S LICENSE                  
113372,113372,113372,113372,1.0,1805.0,1805.0,1263.0,5.0,63.0,0.0,0.0,30.0,542.0,1326.0,0.0,6,SDMT-080816-00064,2016-08-08,Yes,Returning_Costumer,No information,2016-08,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE HALF SLEEVE ,B5430,No,SUMMER 2016,No Stock,No Offer,PAKISTAN ,B,No information,Local,RED,SML  ,No Discount,No information available,LICENSE H/S              
328706,328706,328706,328706,1.0,1788.0,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SFAL-020817-00020,2017-08-02,Yes,Returning_Costumer,No information,2017-08,No,2-LAHORE,TCS Fountain-Avenue-Lhr,CAMBRIDGE ,LUXER,B-416,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,17½  ,No Discount,No information available,F/S LUXER PLAIN 
515798,515798,515798,515798,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SL1C-110118-00008,2018-01-11,Yes,Returning_Costumer,No information,2018-01,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,EXECUTIVE ,B13290,No,WINTER 2017 - 2018,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,16,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
499743,499743,499743,499743,1.0,2259.0,2259.0,1355.0,6.0,81.0,0.0,0.0,40.0,904.0,1436.0,0.0,6,SGLX-270418-00108,2018-04-27,Yes,Returning_Costumer,No information,2018-04,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE HALF SLEEVE ,B5736C,No,SUMMER 2018,Cut Range Items ,Comfort fit,PAKISTAN ,No information,No information,Local,BLUE,MED  ,No Discount,No information available,LICENSE H/S              
484208,484208,484208,484208,1.0,2197.0,2197.0,2197.0,6.0,95.0,0.0,0.0,0.0,0.0,2395.0,0.0,6,SFAL-040818-00021,2018-08-04,Yes,Returning_Costumer,No information,2018-08,No,2-LAHORE,TCS Fountain-Avenue-Lhr,LICENSE ,LICENSE FULL SLEEVE ,B5794S,No,SUMMER 2018,Summer Sale ,No Offer,PAKISTAN ,No information,No information,Local,RED,LAR  ,No Discount,No information available,F/S LICENSE                  
313506,313506,313506,313506,1.0,2354.0,2354.0,1648.0,6.0,99.0,0.0,0.0,30.0,706.0,1747.0,0.0,6,SATR-160917-00043,2017-09-16,Yes,Returning_Costumer,No information,2017-09,No,1-KARACHI,TCS Atrium Mall,CAMBRIDGE ,EXECUTIVE ,B13273,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,RED,15½  ,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
417167,417167,417167,417167,1.0,2437.725566423214,2175.3638181595684,1965.0,6.0,95.0,0.0,0.0,0.0,0.0,1965.0,0.0,6,SA5W-040718-00001,2018-07-04,Yes,NoN_Returning_Costumer,Syed Jawed Asdaq Sahib ,2018-07,Yes,5-WAREHOUSES,A-5 LOOSE WAREHOUSE ,LICENSE ,LICENSE FULL SLEEVE ,B5781S,No,SUMMER 2018,Active (Fresh),No Offer,PAKISTAN ,B,No information,Local,GREEN,LAR  ,Group Discount,No information available,Cotton Linen F/S 
378103,378103,378103,378103,1.0,2071.0,2071.0,1450.0,6.0,87.0,0.0,0.0,30.0,621.0,1537.0,0.0,6,SDMT-161217-00253,2017-12-16,Yes,Returning_Costumer,No information,2017-12,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5683,No,WINTER 2017 - 2018,Winter Stock,Comfort fit,PAKISTAN ,No information,No information,Local,NAVY,XX-LR,No Discount,No information available,HERRING BONE F/S
622150,622150,622150,622150,1.0,2071.0,2071.0,1664.6489680782015,6.0,62.0,0.0,0.0,50.0,1036.0,1097.0,0.0,9,SL1C-011018-00049,2018-10-01,Yes,Returning_Costumer,No information,2018-10,No,1-KARACHI,TCS LUCKY ONE - CAMBRIDGE,CAMBRIDGE ,LUXER,B11128T,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,NAVY,15,No Discount,No information available,F/S LUXER YARN DYED 
590007,590007,590007,590007,1.0,2448.0,2448.0,1664.6489680782015,6.0,95.0,0.0,0.0,0.0,0.0,2448.0,0.0,9,SA5W-130918-00004,2018-09-13,Yes,NoN_Returning_Costumer,Jawwad Bhia Turkey Shoot ,2018-09,Yes,5-WAREHOUSES,B-53 LOOSE WAREHOUSE ,LICENSE ,LICENSE FULL SLEEVE ,B5834S,No,SUMMER 2018,Summer Hold Stock ,No Offer,PAKISTAN ,B,No information,Local,BLUE,X-LAR,Group Discount,No information available,F/S LICENSE           
60306,60306,60306,60306,1.0,2186.0,2186.0,2186.0,5.0,109.0,0.0,0.0,0.0,0.0,2295.0,0.0,6,SDLC-280416-00030,2016-04-28,Yes,Returning_Costumer,No information,2016-04,No,1-KARACHI,TCS DOLMEN CITY ,CAMBRIDGE ,EXECUTIVE ,B9641,No,SUMMER 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,XLARG,No Discount,No information available,H/S EXECUTIVE
583217,583217,583217,583217,1.0,2437.725566423214,2259.0,1663.0,6.0,95.0,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,SSNY-280418-00035,2018-04-28,Yes,Returning_Costumer,No information,2018-04,No,3-NORTH ,SANA STYLE ,CAMBRIDGE ,PRINCIPLE SHIRT ,B10528,No,SUMMER 2017,Active (Fresh),No Offer,PAKISTAN ,No information,Premium,Local,BLACK,16½,No Discount,No information available,F/S PRINCIPLE POPLIN LUXE MILANO
470473,470473,470473,470473,1.0,2437.725566423214,2259.0,1664.6489680782015,6.0,93.11390407638716,0.0,0.0,30.0,1018.0,2516.0,0.0,6,SDMT-090218-00041,2018-02-09,Yes,NoN_Returning_Costumer,No information,2018-02,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,CAMBRIDGE ,PRINCIPLE SHIRT ,B7645,No,EID FESTIVAL 2013,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,16½  ,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
572168,572168,572168,572168,1.0,2259.0,2259.0,1581.0,6.0,95.0,0.0,0.0,30.0,678.0,1676.0,0.0,6,STWS-240218-00007,2018-02-24,Yes,Returning_Costumer,No information,2018-02,No,3-NORTH ,TCS WADUD SONS,LICENSE ,LICENSE FULL SLEEVE ,B5660,No,WINTER 2017 - 2018,Cut Range Items ,Slim Fit,PAKISTAN ,No information,No information,Local,RED,MED  ,No Discount,No information available,F/S DENIM 
474787,474787,474787,474787,1.0,2381.0,2381.0,1664.6489680782015,6.0,86.0,0.0,0.0,60.0,1429.0,1038.0,0.0,6,SDMT-140818-00191,2018-08-14,Yes,Returning_Costumer,No information,2018-08,No,1-KARACHI,TCS Dolmen Mall - Tariq Road,LICENSE ,LICENSE FULL SLEEVE ,B5622,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,BLUE,LAR  ,No Discount,No information available,PRINTED F/S SHIRTS
14124,14124,14124,14124,1.0,2376.0,2376.0,1664.6489680782015,5.0,119.0,0.0,0.0,0.0,0.0,2495.0,0.0,6,SDMH-190116-00032,2016-01-19,Yes,NoN_Returning_Costumer,No information,2016-01,No,1-KARACHI,TCS Dolmen Mall -Hyderi,CAMBRIDGE ,EXECUTIVE ,B9498,No,WINTER 2015 - 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,B,Regular,Local,RED,15,No Discount,No information available,F/S CAMBRIDGE EXECUTIVE 
617927,617927,617927,617927,1.0,1882.0,1882.0,1746.9202744290997,6.0,99.86487176196346,0.0,0.0,60.0,1129.0,798.0,0.0,9,SGLX-231018-00035,2018-10-23,Yes,Returning_Costumer,No information,2018-10,No,4-CENTRAL PUNJAB ,GALAXY PLUS,LICENSE ,LICENSE FULL SLEEVE ,B5656,No,SUMMER 2017,1 Year & Above (Discounted),Buy 1 Get 1 free,PAKISTAN ,No information,No information,Local,RED,MED  ,No Discount,No information available,F/S PRINTED SHIRTS
176587,176587,176587,176587,1.0,1710.0,2172.610560184532,1197.0,5.0,60.0,0.0,0.0,0.0,0.0,1257.0,0.0,6,SGLX-151216-00006,2016-12-15,Yes,Returning_Costumer,DEAL OFFER,2016-12,No,4-CENTRAL PUNJAB ,GALAXY PLUS,CAMBRIDGE ,PORT FOLIO SHIRT ,B6586,No,EID FESTIVAL 2016,1 Year & Above (Discounted),No Offer,PAKISTAN ,A,Regular,Local,RED,17,No Discount,No information available,F/S PORT FOLIO SHIRT YARN DYED
307472,307472,307472,307472,1.0,2437.725566423214,2259.0,1663.0,5.0,99.86487176196346,0.0,0.0,0.0,0.0,1849.731243623915,0.0,6,STMS-250617-00037,2017-06-25,Yes,Returning_Costumer,No information,2017-06,No,1-KARACHI,TCS MODERN SADDAR HYD,CAMBRIDGE ,PRINCIPLE SHIRT ,B10242,No,SUMMER 2017,1 Year & Above (Discounted),No Offer,PAKISTAN ,No information,Regular,Local,BLACK,16,No Discount,No information available,F/S PRINCIPLE CLASSIC YARN DYED
